"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Jorge Soler","LAA","MLB","LAA",0.293736471772041,1.8612462234307472,1.5675097516587062,1,1,0,1,1.6165997758556891,0.3776767762124711,1.2389229996432183,0.2336241671273036,0.6223232237875289,-1.2389229996432183,0,0,0.048987871995626944,-0.01868484169259664,1,1,0,1,1.1866469540386444,0.30956860118996904,0.8770783528486753,0.2608767503564397,0.6904313988100309,-0.8770783528486753,0,0,0.014296951253477644,-0.002248758482393306
"Mark Vientos","NYM","MLB","NYM",2.1744912315880014,1.8273621422718325,-0.3471290893161689,2,2,0,1,0.31932673287155294,0.24598229529986018,0.07334443757169279,0.7703153853980804,1.7540177047001397,-0.07334443757169279,0,0,0.02661056107262941,0.14005610559403725,0,0,0,,0.9247400006669119,0.6359345449915403,0.2888054556753714,0.6876901015776452,-0.6359345449915403,-0.2888054556753714,0,0,0.028898125020840996,-0.028898125020840996
"Ryan Vilade","TB","MLB","TB",2.771292691865599,1.7999370255774183,-0.9713556662881806,3,3,0,1,2.008525655018427,1.6042943147205044,0.404231340297923,0.7987422568947897,1.3957056852794953,-0.404231340297923,1,1,0.07725098673147797,0.038133628653137415,2,1,1,0.5,2.2115759510709636,1.591465808679572,0.6201101423913915,0.7196071235577051,-0.5914658086795721,0.37988985760860844,0,0,0.029099683566723204,-0.0027838940930389948
"Jac Caglianone","KC","MLB","KC",2.4827148826849363,1.7174806292002074,-0.765234253484729,3,3,0,1,1.415733543875956,1.3491264573378743,0.06660708653808167,0.9529522438553468,1.6508735426621257,-0.06660708653808167,1,1,0.10112382456256828,0.113161889723146,1,0,1,,0.23476574651527116,0,0.23476574651527116,,0,0.765234253484729,0,0,0.0054596685236109575,0.017796145429877414
"Wyatt Langford","TEX","MLB","TEX",0.9834664938721891,1.6755239988530768,0.6920575049808877,3,2,1,0.6666666666666666,1.1026520029253661,0.2135640020361446,0.8890880008892215,0.19368214220765337,1.7864359979638555,0.11091199911077865,0,0,0.03243094126251077,0.05580435285513629,2,1,1,0.5,1.0000956782507997,0.1540190866349561,0.8460765916158437,0.1540043517679634,0.8459809133650439,0.15392340838415625,1,0,0.01613057545565806,0.016127489060470974
"Jesus Made","MIL","MLB","MIL",0.41300135957925965,1.6478407902227712,1.2348394306435115,2,2,0,1,0.8012375693651729,0.5766983895712009,0.2245391797939721,0.7197595465076904,1.4233016104287992,-0.2245391797939721,0,0,0.032049502774606914,0.04795049722539309,1,1,0,1,0.5683057599453905,0.16673316465093949,0.4015725952944509,0.29338637121496214,0.8332668353490605,-0.4015725952944509,0,0,0.015359615133659202,0.011667411893367825
"Joshua Baez","STL","MLB","STL",0.7132216429379579,1.6454426220408638,0.9322209791029059,2,2,0,1,1.6451929196678283,0.9998751488134823,0.645317770854346,0.6077555628037601,1.0001248511865177,-0.645317770854346,2,0,0.13709940997231904,0.02956725669434764,1,1,0,1,1.0438217476234817,0.5558003842602878,0.4880213633631938,0.5324667602736816,0.4441996157397121,-0.4880213633631938,1,0,0.04175286990493927,-0.0017528699049392672
"Jhostynxon Garcia","PIT","MLB","PIT",2.2365589849673,1.6348976147034637,-0.6016613702638363,4,3,1,0.75,0.8602770235198268,0.6126897044081815,0.24758731911164547,0.7122004745649944,2.3873102955918184,0.7524126808883546,0,1,0.03740334884868812,0.13650969462957274,3,1,2,0.3333333333333333,0.9445719705185085,0.2731166703911725,0.671455300127336,0.2891433145546858,0.7268833296088275,1.3285446998726638,0,0,0.016867356616401936,0.03670407195502663
"Bryce Eldridge","SF","MLB","SF",1.5606621443930495,1.622120093530329,0.06145794913727953,3,2,1,0.6666666666666666,1.2772341524790902,0.3275570294743804,0.9496771230047094,0.25645808862736535,1.6724429705256196,0.05032287699529065,0,1,0.0387040652266391,0.05220502568245181,4,2,2,0.5,2.115533445419083,1.0270377481409014,1.088495697278181,0.4854745976079084,0.9729622518590986,0.911504302721819,1,0,0.024316476384127393,0.021660535110125483
"Will Wilson","SEA","MLB","SEA",1.9100253809759735,1.6153919863495472,-0.29463339462642624,2,2,0,1,1.0248557008445383,0.7047318572474954,0.3201238435970427,0.687640081102888,1.2952681427525046,-0.3201238435970427,0,0,0.0465843500383881,0.04432474087070281,2,1,1,0.5,2.3855767600160966,1.3401050773212613,1.0454716826948351,0.5617530736308057,-0.3401050773212613,-0.04547168269483505,1,0,0.040433504407052484,-0.006535199322306722
"Jose Miranda","SD","MLB","SD",0.6522927399753513,1.591479046833589,0.9391863068582378,1,1,0,1,0.995162084595565,0.20184151888098797,0.793320565714577,0.20282275822738624,0.798158481119012,-0.793320565714577,0,0,0.0398064833838226,0.00019351661617740047,3,3,0,1,2.472389805640272,2.266601749391017,0.20578805624925492,0.9167655295375389,0.7333982506089829,-0.20578805624925492,2,0,0.04337525974807495,0.009256319199293473
