"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Freddy Fermin","SD","MLB","SD",-0.6274165941293433,3.1618068326355377,3.789223426764881,18,12,6,0.6666666666666666,10.905821508864246,6.872007338114357,4.033814170749895,0.6301228506746414,5.127992661885643,1.9661858292501053,3,2,0.02330303741210309,0.015158501049435372,17,9,8,0.5294117647058824,8.960192260355488,3.085484416795304,5.874707843560183,0.34435471105314097,5.914515583204696,2.125292156439815,1,1,0.0401802343513699,0.03605294950513234
"Agustin Ramirez","MIA","MLB","MIA",2.681093234253377,3.161768871365902,0.48067563711252503,7,5,2,0.7142857142857143,7.553029103781965,3.695630116208031,3.857398987573934,0.4892911261731468,1.3043698837919684,-1.8573989875739336,1,0,0.027768489352139575,-0.0020331952344925176,1,0,1,,2.787990216416683,0.6536572896520795,2.134332926764604,0.23445465690772935,-0.6536572896520795,-1.1343329267646045,0,0,0.02965947038741152,-0.019021172515071096
"Cesar Salazar","HOU","MLB","HOU",4.121048216428515,3.1141652571614578,-1.0068829592670576,13,10,3,0.7692307692307693,14.345737386685549,9.115786064762048,5.229951321923505,0.6354351692804944,0.8842139352379514,-2.2299513219235063,4,1,0.03260394860610352,-0.003058494060648975,3,0,3,,6.028042475638387,2.0174627174527218,4.0105797581856635,0.33467957891903655,-2.0174627174527218,-1.0105797581856641,0,0,0.03675635655877065,-0.01846367363194138
"Rafael Marchan","PHI","MLB","PHI",-0.9285219891231398,3.065895678018265,3.9944176671414047,19,12,7,0.631578947368421,11.525882083964133,6.729993202972931,4.795888880991199,0.5839026595922161,5.270006797027068,2.204111119008803,3,0,0.025165681406035225,0.016319034751170015,2,2,0,1,4.027843951864641,1.0167131423616178,3.0111308095030225,0.25242118476088005,0.9832868576383823,-3.0111308095030225,0,0,0.028770313941890294,-0.014484599656176008
"Tomas Nido","DET","MLB","DET",5.250569482226637,3.0481817948942016,-2.2023876873324353,2,2,0,1,8.706583453104734,3.829200829105267,4.877382623999469,0.43980521748054785,-1.829200829105267,-4.877382623999469,1,0,0.022041983425581606,-0.0169786922863411,3,0,3,,5.155282136806432,2.1788349120694335,2.9764472247369986,0.42264125497875604,-2.1788349120694335,0.02355277526300186,0,0,0.04644398321447236,-0.01941695618744533
"Yainer Diaz","HOU","MLB","HOU",1.4220357030161737,2.478579742399786,1.0565440393836123,10,7,3,0.7,9.39693117441523,5.459175716007721,3.9377554584075085,0.5809530382505377,1.5408242839922786,-0.9377554584075073,3,2,0.02485960628152177,0.0015954201735046843,7,4,3,0.5714285714285714,6.388932085631773,3.1661940231240795,3.222738062507692,0.4955748442286014,0.8338059768759201,-0.22273806250769224,1,0,0.042310808514117705,0.004046807379922031
"Kyle Teel","CWS","MLB","CWS",1.372987573186967,2.450144035854745,1.0771564626677779,5,4,1,0.8,1.928364804421355,1.2391103842833053,0.6892544201380497,0.6425705247483634,2.760889615716695,0.3107455798619503,1,1,0.015936899210093843,0.025385414839492932,1,1,0,1,3.9818575857836054,1.9523505615579135,2.0295070242256914,0.4903114989668077,-0.9523505615579135,-2.0295070242256914,1,0,0.06865271699626906,-0.05141133768592423
"Yohel Pozo","STL","MLB","STL",2.9182952270526408,2.355236319741141,-0.5630589073115001,9,6,3,0.6666666666666666,12.734793718694336,6.689778699476598,6.045015019217736,0.5253150421789857,-0.689778699476597,-3.045015019217738,0,0,0.03183698429673584,-0.00933698429673584,6,2,4,0.3333333333333333,5.675633043774607,2.119345975543053,3.556287068231552,0.3734113814612602,-0.11934597554305316,0.4437129317684469,1,1,0.04504470669662387,0.0025743409224237507
"Riley Adams","WSH","MLB","WSH",0.4816386434720006,2.278749197762161,1.7971105542901602,3,3,0,1,6.437620161166989,3.579435481702415,2.8581846794645753,0.5560184341558834,-0.5794354817024147,-2.8581846794645753,0,1,0.029129502991705834,-0.01555484235822167,1,1,0,1,3.9269510623097554,1.5649202540097975,2.362030808299958,0.3985077046234801,-0.5649202540097977,-2.362030808299958,0,0,0.0400709292072424,-0.02986684757458934
"Kyle Higashioka","TEX","MLB","TEX",3.536035878561525,2.2057393664637854,-1.3302965120977395,3,3,0,1,5.537228381430772,3.165744507483494,2.3714838739472794,0.5717200536824333,-0.16574450748349387,-2.3714838739472794,3,1,0.020816648050491625,-0.00953845256176982,6,2,4,0.3333333333333333,3.5263105420982632,1.4283035270980018,2.0980070150002623,0.4050419014566191,0.5716964729019984,1.901992984999738,0,0,0.029385921184152192,0.020614078815847807
"Moises Ballesteros","CHC","MLB","CHC",2.8208635308395142,2.1458437897312437,-0.6750197411082706,16,10,6,0.625,6.866477040160085,4.360316625214421,2.5061604149456636,0.6350151030451512,5.639683374785579,3.4938395850543356,3,0,0.025525936952267972,0.03395361695107775,4,1,3,0.25,4.6909305844408395,1.682975162774555,3.007955421666283,0.3587721311325195,-0.6829751627745548,-0.007955421666284213,0,0,0.04554301538292077,-0.006708063926610093
