"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Ben Brown","CHC","MLB","CHC",0.5782667638200693,-0.299558144285755,-0.8778249081058243,1,1,0,1,2.213036039409078,1.7562970918474163,0.45673894756166145,0.7936143201338829,-0.7562970918474164,-0.45673894756166145,1,0,0.02801311442289972,-0.015354886574798455,3,1,2,0.3333333333333333,1.819999426535122,0.8489121673204734,0.9710872592146491,0.46643540373889847,0.1510878326795267,1.0289127407853509,0,0,0.050555539625975615,0.03277779370735772
"Jorge Alcala","TOR","MLB","TOR",0.18580778041249596,-0.36726522533706746,-0.5530730057495634,1,0,1,,0.7995131626744023,0.08338919400573504,0.7161239686686673,0.10429996390152599,-0.08338919400573504,0.28387603133133243,0,0,0.014277020762042899,0.0035801220950999585,0,0,0,,0.8465793915554143,0.6998261986524889,0.14675319290292546,0.8266515883013679,-0.6998261986524889,-0.14675319290292546,0,0,0.07054828262961786,-0.07054828262961786
"Derrick Edington","TB","MLB","TB",0.044511390986060884,-0.47164649827099087,-0.5161578892570517,1,1,0,1,1.6394862976230509,1.555566397947021,0.08391989967603004,0.9488132960929907,-0.5555663979470209,-0.08391989967603004,1,1,0.13662385813525424,-0.053290524801920904,1,0,1,,0.48384211074294825,0,0.48384211074294825,,0,0.5161578892570517,0,0,0.0691203015347069,0.07373684132243596
"Yusei Kikuchi","LAA","MLB","LAA",-0.8435128431872282,-0.5620497141847264,0.2814631290025018,1,0,1,,0.4379502858152736,0,0.4379502858152736,,0,0.5620497141847264,0,0,0.016220380956121244,0.02081665608091579,0,0,0,,0.2814631290025018,0,0.2814631290025018,,0,-0.2814631290025018,0,0,0.04020901842892883,-0.04020901842892883
"Will Warren","NYY","MLB","NYY",-1.871946983942833,-0.7011550896971248,1.1707918942457083,1,1,0,1,3.2639069346831406,2.482531012190133,0.7813759224930077,0.7606010409825416,-1.4825310121901325,-0.7813759224930077,2,0,0.030221360506325377,-0.020962101247066118,4,3,1,0.75,2.361112440181931,1.595160272968111,0.7659521672138196,0.6755969117867165,1.4048397270318889,0.23404783278618058,2,1,0.03524048418181986,0.02446100835549357
"Jose Butto","SF","MLB","SF",-0.9265200236902222,-0.7424729253942566,0.1840470982959657,1,0,1,,0.2575270746057432,0,0.2575270746057432,,0,0.7424729253942566,0,0,0.01287635373028716,0.03712364626971284,0,0,0,,0.42080151921410647,0.11837721045907038,0.30242430875503606,0.28131364801190106,-0.11837721045907038,-0.30242430875503606,0,0,0.05260018990176331,-0.05260018990176331
"Dean Kremer","BAL","MLB","BAL",0.8118453224484372,-0.8057691444100692,-1.6176144668585064,1,0,1,,1.306939959830242,0.5563545521201556,0.7505854077100863,0.42569251015358067,-0.5563545521201556,0.24941459228991364,0,0,0.019506566564630477,-0.00458119343030212,2,0,2,,0.7114897084855555,0.16455208767203075,0.5469376208135247,0.23127824016216456,-0.16455208767203075,1.4530623791864756,0,0,0.04185233579326797,0.07579472303026145
"Camilo Doval","NYY","MLB","NYY",-1.0763390818025782,-0.917566663529,0.1587724182735782,1,0,1,,0.08243333647099993,0,0.08243333647099993,,0,0.917566663529,0,0,0.020608334117749982,0.22939166588225002,0,0,0,,0.1587724182735782,0,0.1587724182735782,,0,-0.1587724182735782,0,0,0.05292413942452606,-0.05292413942452606
"Ryder Ryan","LAD","MLB","LAD",-0.9012182553562549,-0.9352154582480026,-0.03399720289174768,1,0,1,,1.2460723687209811,0.590643913484492,0.6554284552364894,0.474004502716606,-0.590643913484492,0.3445715447635106,0,0,0.019778926487634622,-0.0039059106146187485,0,0,0,,1.5431520804140282,0.7885746416528877,0.75457743876114,0.5110155062884747,-0.7885746416528877,-0.75457743876114,0,0,0.049779099368194454,-0.049779099368194454
"Nick Martinez","TB","MLB","TB",-0.08457127557907729,-0.9804881533666867,-0.8959168777876094,1,0,1,,1.456676768215382,0.7185824607910343,0.7380943074243476,0.49330261624985683,-0.7185824607910343,0.26190569257565244,0,0,0.016367154699049237,-0.005131199642869461,3,1,2,0.3333333333333333,1.0386547525573513,0.4672858151724806,0.5713689373848708,0.44989522651481684,0.5327141848275194,1.4286310626151288,0,0,0.02360578983084889,0.04457602835096929
"Spencer Bivens","SF","MLB","SF",-1.9936760570799485,-1.0212781575827026,0.972397899497246,1,0,1,,1.03738230205777,0.5293302298202363,0.5080520722375337,0.510255697220058,-0.5293302298202363,0.49194792776246626,0,0,0.021612131292870207,-0.0007787979595368736,1,1,0,1,1.2211096236588619,0.6243558620808078,0.5967537615780538,0.511302056739201,0.3756441379191921,-0.5967537615780538,0,0,0.038159675739339434,-0.006909675739339434
"Javy Guerra","ATL","MLB","ATL",-0.9623977261890329,-1.0981989115258588,-0.135801185336826,1,0,1,,0.4666948451515356,0.2824468783386972,0.18424796681283834,0.6052067668478036,-0.2824468783386972,0.8157520331871617,0,0,0.05185498279461506,0.05925612831649604,0,0,0,,0.2032434265295776,0.1695223059332018,0.03372112059637582,0.8340850615827005,-0.1695223059332018,-0.03372112059637582,0,0,0.0508108566323944,-0.0508108566323944
"Fernando Cruz","NYY","MLB","NYY",-1.1992174516455423,-1.3917643725863074,-0.19254692094076517,1,0,1,,0.7270796348128061,0.5594220036995567,0.1676576311132492,0.7694095349591046,-0.5594220036995567,0.8323423688867506,0,0,0.03304907430967301,0.012405471144872449,0,0,0,,0.4210213174895674,0.3067841192151663,0.11423719827440112,0.7286664747629273,-0.3067841192151663,-0.11423719827440112,0,0,0.038274665226324306,-0.038274665226324306
"Zack Kelly","BOS","MLB","BOS",-2.562416855912021,-1.41854690059278,1.1438699553192413,1,0,1,,1.6623416251180936,1.040444262855437,0.6218973622626571,0.6258907598379624,-1.040444262855437,0.3781026377373431,0,0,0.03196810817534795,-0.012737338944578723,3,2,1,0.6666666666666666,1.7372355456365696,0.7966827951586642,0.9405527504779053,0.45859227158901955,1.2033172048413359,0.05944724952209448,1,0,0.06204412662987748,0.045098730512979655
"Carlos Pena","DET","MLB","DET",-1.845430405319246,-1.4315302184691023,0.41390018685014374,1,0,1,,1.1685532309113633,0.8000417246902327,0.36851150622113055,0.6846429443922502,-0.8000417246902327,0.6314884937788695,0,0,0.06491962393952018,-0.009364068383964629,0,0,0,,0.608290869324003,0.09719534123692965,0.5110955280870734,0.15978431723780986,-0.09719534123692965,-0.5110955280870734,0,0,0.07603635866550038,-0.07603635866550038
"Adam Laskey","COL","MLB","COL",-2.011449038167039,-1.483677155344568,0.5277718828224713,1,0,1,,2.292201993166734,1.387939574255651,0.9042624189110829,0.6055049155324126,-1.387939574255651,0.09573758108891706,0,0,0.030975702610361273,-0.01746218909684776,0,0,0,,2.653279312105918,1.0627537146417234,1.5905255974641948,0.4005434745572307,-1.0627537146417234,-1.5905255974641948,0,0,0.07803762682664464,-0.07803762682664464
"David Peterson","NYM","MLB","NYM",-2.12039271050525,-1.7750174817786863,0.34537522872656357,1,0,1,,2.093929545105384,1.4344735134420352,0.6594560316633487,0.6850629319382571,-1.4344735134420352,0.3405439683366511,0,0,0.030793081545667414,-0.016087199192726238,0,0,0,,0.6120689059094309,0.13334683859143362,0.47872206731799716,0.2178624617326423,-0.13334683859143362,-0.47872206731799716,0,0,0.022669218737386327,-0.022669218737386327
"Luis Gil","NYY","MLB","NYY",-2.4737329924544706,-1.842534068179995,0.6311989242744758,1,0,1,,2.4140854123319286,1.628309740255962,0.7857756720759669,0.6745037818206554,-1.628309740255962,0.21422432792403312,0,0,0.02343772244982455,-0.01372898458574688,2,1,1,0.5,2.0151566561780037,0.6919788659517639,1.3231777902262398,0.3433871326233209,0.30802113404823606,-0.32317779022623977,1,0,0.0347440802789311,-0.0002613216582414424
"Ian Seymour","TB","MLB","TB",-1.1213095582748167,-2.1520354330437317,-1.030725874768915,1,0,1,,2.0261805763476466,1.5891080046956891,0.4370725716519575,0.7842874535695057,-1.5891080046956891,0.5629274283480424,1,0,0.04311022502867333,-0.02183362928399248,1,0,1,,2.014253281180825,1.02248957797487,0.9917637032059549,0.5076271129991414,-1.02248957797487,0.008236296794044983,0,0,0.06103797821760076,-0.030734947914570453
